case_id,customer_message,gold_intent,rank,similarity,historical_customer_message,historical_amazon_reply
AMZ-152,"@AmazonHelp Nope. I’m currently listening on the iPhone app without difficulty. 

I recently connected a second echo dot, would that interfere with the streaming at all?",other,2,0.2839,@AmazonHelp @115833 What is 2nd Generation? I have Amazon Echo from US ? Not the Echo Dot.,@120231 Please connect with us here: https://t.co/vlvfJr4nN9 over phone so we could explain you the difference. ^HK
AMZ-152,"@AmazonHelp Nope. I’m currently listening on the iPhone app without difficulty. 

I recently connected a second echo dot, would that interfere with the streaming at all?",other,3,0.2823,@AmazonHelp Nope not yet,@772882 Request you to get in touch with our support team via link shared earlier for assistance on your issue. ^RB
AMZ-153,@AmazonHelp I already got to chat with one of your reps. Is there a way for me to get a refund without having to ship the LENS CAPS back to the US? Thanks,refund_return,1,0.5437,@AmazonHelp The rep said I must ship back the lens caps to the US. Is there no other way? The shipping from the Philippines is gonna cost more than the lens caps themselves. Thanks,@136737 Hey Martin. Was the order sold directly by us or one of our sellers?^TI
AMZ-153,@AmazonHelp I already got to chat with one of your reps. Is there a way for me to get a refund without having to ship the LENS CAPS back to the US? Thanks,refund_return,2,0.3069,@AmazonHelp I got it,@626239 Thanks for letting us know! Hope you have a great rest of your day. ^LI
AMZ-153,@AmazonHelp I already got to chat with one of your reps. Is there a way for me to get a refund without having to ship the LENS CAPS back to the US? Thanks,refund_return,3,0.3069,@AmazonHelp got it shukriya,@704887 It is always our pleasure! Do keep us posted for any further concern. ^AM
AMZ-154,"@AmazonHelp It’s every time you use USPS as a carrier. However, it isn’t USPS that’s causing the delay. Instead, it’s a delay for you to get it to their HUB in Georgia.",delivery_issue,1,0.4468,@AmazonHelp USPS is my carrier,"@527820 We'd love to help with this, Chase! Please reach us here so we can look into available options: https://t.co/hApLpMlfHN ^JD"
AMZ-154,"@AmazonHelp It’s every time you use USPS as a carrier. However, it isn’t USPS that’s causing the delay. Instead, it’s a delay for you to get it to their HUB in Georgia.",delivery_issue,2,0.3283,@AmazonHelp It's nor delay.... It's more than delay,"@283673 I'm sorry to know your account is locked. Atul. In this case, you should've received a correspondence from our account specialist team with complete details. Please reply to the email for further assistance. ^KH"
AMZ-154,"@AmazonHelp It’s every time you use USPS as a carrier. However, it isn’t USPS that’s causing the delay. Instead, it’s a delay for you to get it to their HUB in Georgia.",delivery_issue,3,0.3047,@AmazonHelp This time was USPS.,@187264 Please reach out to us here: https://t.co/hApLpMlfHN so we can look into this with you further. ^ZW
AMZ-155,"@AmazonHelp Ce qui a de plus désolant, c'est surtout que ca arrive systématiquement avec Colis Privé. Arrêtez de traiter avec eux, ca ne peut pas continuer là...",delivery_issue,1,0.2873,"@AmazonHelp C'est bon, vu avec colis privé, mais pas cool ce retard...surtout avec l'abonnement prime. Bonne journée","@170819 Entendu, je vous réitère mes excuses à ce sujet. Nous restons à disposition en cas de besoin ^KD"
AMZ-155,"@AmazonHelp Ce qui a de plus désolant, c'est surtout que ca arrive systématiquement avec Colis Privé. Arrêtez de traiter avec eux, ca ne peut pas continuer là...",delivery_issue,2,0.218,@AmazonHelp C’est tout ? Je n’ai pas plus d’information que ca ???,"@490174 Sur Twitter, nous n'avons pas accès à votre compte Amazon. Raison pour laquelle mon collègue vous a redirigé vers le SAV.
^MD"
AMZ-155,"@AmazonHelp Ce qui a de plus désolant, c'est surtout que ca arrive systématiquement avec Colis Privé. Arrêtez de traiter avec eux, ca ne peut pas continuer là...",delivery_issue,3,0.2121,"@AmazonHelp Non, car je ne sais pas ce que je SAV peut faire, c'est Taxipost qui est en cause, et c'est habituel avec eux :/",@245817 Notre SAV prendra en charge votre demande et fera le nécessaire auprès de taxipost ! ^AR
AMZ-156,"@AmazonHelp Update: I got the dispatch email, checked my order, confirmed its arriving monday 😊 [URL]",order_issue,1,0.28,@AmazonHelp Yeah... even when I got the dispatch email this morning it said arriving Friday even though today is Saturday? https://t.co/qw4a8NtsXl,@479300 My apologies. Is there any updated tracking information showing for it? ^DC
AMZ-156,"@AmazonHelp Update: I got the dispatch email, checked my order, confirmed its arriving monday 😊 [URL]",order_issue,2,0.2589,@AmazonHelp Is there any update ?,@227509 Could you please confirm whether you have shared your details through the link provided to you earlier? ^MD
AMZ-156,"@AmazonHelp Update: I got the dispatch email, checked my order, confirmed its arriving monday 😊 [URL]",order_issue,3,0.2589,@AmazonHelp Any update?,@286368 We currently do not have any update Aditya. Please stay tuned. ^HN
AMZ-157,@AmazonHelp Yes but I have @79582 installed &amp; I don't see why it's not available in India. It doesn't make sense. I won't buy new lights just 4 u.,other,1,0.3416,@AmazonHelp When this skill be available in india,"@641743 Currently, we haven't made any announcement yet. Kindly stay tuned. ^PS"
AMZ-157,@AmazonHelp Yes but I have @79582 installed &amp; I don't see why it's not available in India. It doesn't make sense. I won't buy new lights just 4 u.,other,2,0.3402,@AmazonHelp Does it will be available in india or not??,"@416535 I'm sorry, we haven't received any information yet. Kindly stay tuned to our website for an update. ^EM"
AMZ-157,@AmazonHelp Yes but I have @79582 installed &amp; I don't see why it's not available in India. It doesn't make sense. I won't buy new lights just 4 u.,other,3,0.3247,@AmazonHelp If I order today on Prime it says I can get it by tomorrow!? Doesn’t make any sense &amp; I don’t see the point of pre ordering.,@171322 Release day delivery may not be available for all pre-orders. We aim to hit the delivery date you see when you check out. ^JZ
AMZ-158,@AmazonHelp I’ve already sent an email to customer service will wait to see what they say. But I doubt I will reorder with Amazon. Prime membership doesn’t seem to have that much of a benefit when using Amazon Logistics.,prime_membership,1,0.3815,@AmazonHelp I've sent an email now.,@222181 Thanks for the update. Please keep us posted on the reply. ^CO
AMZ-158,@AmazonHelp I’ve already sent an email to customer service will wait to see what they say. But I doubt I will reorder with Amazon. Prime membership doesn’t seem to have that much of a benefit when using Amazon Logistics.,prime_membership,2,0.3094,@AmazonHelp I've sent an email through the link.,"@228064 We're glad to hear it! Thanks for keeping us in the loop. E-mails can take longer for a response so if you would like immediate assistance, both chat and phone support are available. ^VF"
AMZ-158,@AmazonHelp I’ve already sent an email to customer service will wait to see what they say. But I doubt I will reorder with Amazon. Prime membership doesn’t seem to have that much of a benefit when using Amazon Logistics.,prime_membership,3,0.3053,@AmazonHelp Ok I sent an email to customer service...what do I do next?,@151983 Thank you for submitting the email. You will receive a response from us as soon as possible. Thank you for your patience. ^BT
AMZ-159,@AmazonHelp Done that three times and always say next day - I have the email transcripts of ‘guaranteed delivery’ to not turn up again,delivery_issue,1,0.3276,@AmazonHelp How many times I have to do the same,"@371737 If you have shared your details with us, you can check for our update on the issue here: https://t.co/DTSNmGldJf. ^CB"
AMZ-159,@AmazonHelp Done that three times and always say next day - I have the email transcripts of ‘guaranteed delivery’ to not turn up again,delivery_issue,2,0.3276,@AmazonHelp I have done 3 Times . I will Not do it further,"@172343 I see that our specialist team is assisting you on this, for any further concern. Please reply to the email sent from the team and we'll get back to you. ^PS"
AMZ-159,@AmazonHelp Done that three times and always say next day - I have the email transcripts of ‘guaranteed delivery’ to not turn up again,delivery_issue,3,0.3276,@AmazonHelp I have done it many times.,@254315 I'm sorry to hear that. Please us help you out here. Kindly fill in your details here https://t.co/DsMPEvnctU and we'll reach out to you for assistance. ^VM
AMZ-160,"@AmazonHelp So when am gonna get my money back, or my stuff, my stuff would be better",refund_return,1,0.6052,@AmazonHelp Nothimg because none of my stuff is here,@235868 Has an updated delivery date been provided? Were you asked to a wait a certain time frame before we can take action on the orders? ^JP
AMZ-160,"@AmazonHelp So when am gonna get my money back, or my stuff, my stuff would be better",refund_return,2,0.5176,@AmazonHelp How are you gonna do that?,"@203264 If you don't receive your package by 8pm, please reach out to us by phone for more options here: https://t.co/hApLpMlfHN ^VS"
AMZ-160,"@AmazonHelp So when am gonna get my money back, or my stuff, my stuff would be better",refund_return,3,0.4038,@AmazonHelp I still not received my stuff,@280821 We have not received your details. Kindly provide the details from the link here: https://t.co/beaaDm0muc to assist further. ^HR
AMZ-161,@AmazonHelp Now with #fraud u guyz have started #lying as well not even a single call has come from your team #poorcustomerservice #fraud [URL],other,1,0.2859,@AmazonHelp U r a fraud. Refund the money and provide additional compensation. Collect ur shit back.,@416112 Have you reported the issue to our support team from the link provided above? ^SA
AMZ-161,@AmazonHelp Now with #fraud u guyz have started #lying as well not even a single call has come from your team #poorcustomerservice #fraud [URL],other,2,0.2825,"@AmazonHelp Fraud promises ,mental harassment and undelivered product",@159034 Could you please confirm if you've shared your details on the link mentioned earlier by my colleague 'VN' ? ^AU
AMZ-161,@AmazonHelp Now with #fraud u guyz have started #lying as well not even a single call has come from your team #poorcustomerservice #fraud [URL],other,3,0.2577,"@AmazonHelp you don't have anything.
U r just #fraud.
#fraud amazon and its delivery entities , agents everyone.",@137623 I request you to resubmit your details using this link: https://t.co/beaaDm0muc and we'll contact you soon. ^RI
AMZ-162,"@AmazonHelp Punkt 1 OK  habe selbst früher im Bereich Logistik Gearbeitet Kann ich Nachvollziehen Wenn Ware "" aufgeteilt wird auf verschieden Lager""
Punkt 2 &gt; Mir selbst würde es wenig ausmachen ABER die Kids die Enttäuscht rum sitzen nachdem ich Gesagt habe KOMMT heute DA Prime Versand ;)",prime_membership,1,0.2101,"@AmazonHelp Überspitzt gesagt, sehe ich da fast nur noch Werbung. Filme aus meiner Watchlist muss ich erstmal suchen, und bei „meinen“ Apps wird mir die von ProSieben angezeigt, die ich niemals runterladen würde, aber nicht die von Arte, die eigentlich installiert ist. Solche Dinge eben.",@192507 Danke für dein Feedback! Gerne leite ich es an meine Kollegen weiter. Gruß ^AK
AMZ-162,"@AmazonHelp Punkt 1 OK  habe selbst früher im Bereich Logistik Gearbeitet Kann ich Nachvollziehen Wenn Ware "" aufgeteilt wird auf verschieden Lager""
Punkt 2 &gt; Mir selbst würde es wenig ausmachen ABER die Kids die Enttäuscht rum sitzen nachdem ich Gesagt habe KOMMT heute DA Prime Versand ;)",prime_membership,2,0.2024,"@AmazonHelp Da kann ich augenscheinlich nur den Verkaeufer kontaktieren. Der Versender schludert ja ;-) Wenn gestreikt wird, hab ich dafuer Verstaendnis","@170111 Wer ist der Versender? Der Marketplace Verkäufer selbst, oder lässt er über Amazon versenden? ^UK"
AMZ-162,"@AmazonHelp Punkt 1 OK  habe selbst früher im Bereich Logistik Gearbeitet Kann ich Nachvollziehen Wenn Ware "" aufgeteilt wird auf verschieden Lager""
Punkt 2 &gt; Mir selbst würde es wenig ausmachen ABER die Kids die Enttäuscht rum sitzen nachdem ich Gesagt habe KOMMT heute DA Prime Versand ;)",prime_membership,3,0.1988,"@AmazonHelp Am 9. aber bisher hatte ich nie Probleme, selbst wenn ich einen Tag vorher bestellt habe. Alles kam pünktlich.","@309439 Ab und zu nicht mehr möglich, am Erscheinungstag zu liefern, wenn kurz vorher bestellt wurde. Hast du Express-Versand gewählt? ^KM"
AMZ-163,@AmazonHelp Yes no problem. I turn the stick on and it looks like the attached! ALL put of proportion. Calibrating doesn't work. [URL],product_issue,1,0.3679,"@AmazonHelp Yes, get same problem. Looking at DownDetector looks like im not alone at Checkout. If this is a transient issue it can wait. https://t.co/L6lhvSOsD8",@163181 Have you tried clearing cache/cookies when using the website for checking out? Perhaps use a different browser? ^MJ
AMZ-163,@AmazonHelp Yes no problem. I turn the stick on and it looks like the attached! ALL put of proportion. Calibrating doesn't work. [URL],product_issue,2,0.3606,@AmazonHelp Doesn’t work,@443968 Are you have trouble logging in after clicking the link? ^DA
AMZ-163,@AmazonHelp Yes no problem. I turn the stick on and it looks like the attached! ALL put of proportion. Calibrating doesn't work. [URL],product_issue,3,0.3606,@AmazonHelp Doesn’t work still.,"@252621 We'd like to troubleshoot this with you in real-time, please reach us here: https://t.co/hApLpMlfHN ^ AG"
AMZ-164,@AmazonHelp No updates no mailed issue...pure ignorance....,other,1,0.4734,@AmazonHelp Any updates ?,"@158389 As you've shared your details, please be assured we'll work on it and get back to you at the earliest. ^HN"
AMZ-164,@AmazonHelp No updates no mailed issue...pure ignorance....,other,2,0.4734,@AmazonHelp Any updates?,@172659 Apologies for the delay. Please connect with our support team here: https://t.co/00q4Sqj9zL for assistance. ^KA
AMZ-164,@AmazonHelp No updates no mailed issue...pure ignorance....,other,3,0.4734,@AmazonHelp Any updates? It's still the same,@172659 I’d like to understand this better. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest ^RW
AMZ-165,@AmazonHelp Confirmation email was 4th Wednesday 4th (today). The order now says Thursday 5th.,order_issue,1,0.4512,@AmazonHelp Confirmation email said Wednesday but the email saying it was dispatched says Thursday,@708433 Your best option is to keep an eye on the tracking information.  You can see it here:  https://t.co/Y5jpI9gRhE  And please let us know if it doesn't arrive today.  ^SP
AMZ-165,@AmazonHelp Confirmation email was 4th Wednesday 4th (today). The order now says Thursday 5th.,order_issue,2,0.3871,@AmazonHelp So what if its not the same as the confirmation email? https://t.co/H3AhCcCNyj,"@722217 Thank you for reaching out to us here on social media. I'm sorry for the inconvenience! We'd like to help the best we can. Please keep us posted if you don't receive your order by Tuesday November 21, 2017. 
^MO"
AMZ-165,@AmazonHelp Confirmation email was 4th Wednesday 4th (today). The order now says Thursday 5th.,order_issue,3,0.3406,@AmazonHelp My confirmation email says “shipped with AMZL US”,@823005 I would like to have someone from my team take a closer look into this with you. Please fill out your details here: https://t.co/lCbzKFiP1g and someone will be in touch. ^AY
AMZ-166,@AmazonHelp Yes I have. I have also called and spoken to rude customer service people. It has not shipped. They could only tell me it will ship soon. Only when I ordered it promised me it would be here TODAY.,order_issue,1,0.4712,"@AmazonHelp Yes, I called the customer service.","@498872 Apologies for the trouble you had to go through this, please share your details here: https://t.co/GoGfxHJsqo we'll assist you. ^SU"
AMZ-166,@AmazonHelp Yes I have. I have also called and spoken to rude customer service people. It has not shipped. They could only tell me it will ship soon. Only when I ordered it promised me it would be here TODAY.,order_issue,2,0.3598,"@AmazonHelp By the way, I a still on hold, after one of your customer service people hung up on me","@322579 I'm terribly sorry for the experience! We don't have access to account information via Twitter, so direct contact via phone or chat will provide the fastest resolution. You can leave a review of your call by responding to the e-mail sent after contact. ^GM"
AMZ-166,@AmazonHelp Yes I have. I have also called and spoken to rude customer service people. It has not shipped. They could only tell me it will ship soon. Only when I ordered it promised me it would be here TODAY.,order_issue,3,0.3489,@AmazonHelp As PROMISED call me after 5 p.m. today,@326613 We shall connect with you at the requested time frame. ^SH
AMZ-167,"@AmazonHelp Please credit the amount with interest as I paid amount to you on 15 and yet not received my money. You need to give me interest of this amount for 15 days, what about my problem which I faced to chase you.",payment_billing,1,0.303,"@AmazonHelp But why so delay for fefund
Its already passed 15 days.",@736816 Let us check it for you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. -^CB
AMZ-167,"@AmazonHelp Please credit the amount with interest as I paid amount to you on 15 and yet not received my money. You need to give me interest of this amount for 15 days, what about my problem which I faced to chase you.",payment_billing,2,0.2908,@AmazonHelp Please return my money.. I need it..,"@665325 I get how you feel, I would like to take a closer look into this. Please drop in your details here: - https://t.co/beaaDm0muc. We shall get back to once we have your details. ^SC"
AMZ-167,"@AmazonHelp Please credit the amount with interest as I paid amount to you on 15 and yet not received my money. You need to give me interest of this amount for 15 days, what about my problem which I faced to chase you.",payment_billing,3,0.2904,@AmazonHelp More than 15 days u hv nt refunded my money..should I wait for 15 days..still I shop from Ur site .. https://t.co/K4NeDelxvk,@177048 Kindly share your details here: https://t.co/GIJyeY99fq and I'll look into this. ^SG
AMZ-168,@AmazonHelp I ordered Durban Monopoly last Friday and was told it would be here the Wednesday just passed. When I went online they said today by 20:00. Now; 21:58 And nothing? 7 days? I'd rather go to a physical shop. It was supposed to be a surprise for my husband. No more I'm so bummed,order_issue,1,0.2313,@AmazonHelp I just went online it said I could return books. So assuming that refund works within 10days I shouldn't have to call them.,@119319 Thanks for confirming; Please keep us posted if you run into any further difficulties with this. Thanks. ^NV
AMZ-168,@AmazonHelp I ordered Durban Monopoly last Friday and was told it would be here the Wednesday just passed. When I went online they said today by 20:00. Now; 21:58 And nothing? 7 days? I'd rather go to a physical shop. It was supposed to be a surprise for my husband. No more I'm so bummed,order_issue,2,0.2294,@AmazonHelp When I ordered the comb it said today’s date,@532248 Did you get an update notifying you the delivery date had changed: https://t.co/JexASXmOIf? ^AF
AMZ-168,@AmazonHelp I ordered Durban Monopoly last Friday and was told it would be here the Wednesday just passed. When I went online they said today by 20:00. Now; 21:58 And nothing? 7 days? I'd rather go to a physical shop. It was supposed to be a surprise for my husband. No more I'm so bummed,order_issue,3,0.2097,@AmazonHelp It has been 58 days now. No refund till now.,@183033 Please respond to our reply sent to you from our escalations team. We will get back to you with the resolution. ^GU
AMZ-169,@AmazonHelp Or you can provide me with a direct dial number and I’ll call it now,other,1,0.7377,@AmazonHelp Please provide a direct number to call because I can't find one...,@759502 Sure thing! You can call us at 866-216-1072. ^TR
AMZ-169,@AmazonHelp Or you can provide me with a direct dial number and I’ll call it now,other,2,0.6016,@AmazonHelp Provide me the number,"@165791 You may refer to the link provided earlier by ""NR"" for further information on contacting our seller support team. ^GK"
AMZ-169,@AmazonHelp Or you can provide me with a direct dial number and I’ll call it now,other,3,0.6016,"@AmazonHelp No, Can you please provide me call back or number?",@368297 You may request an immediate call back from us here: https://t.co/vlvfJr4nN9. ^HK
AMZ-170,"@AmazonHelp That link is for US, I'm a UK customer. It said when I placed the order that it would be arriving on the release date.",order_issue,1,0.3209,"@AmazonHelp That's a .com chat link, I'm a .co.uk customer. Also, I was trying to avoid being in a live chat!",@145875 Were the Fire devices purchased from our warehouse deals? You can use this link if you'd like to get in touch: https://t.co/2n73phHPtG ^CN
AMZ-170,"@AmazonHelp That link is for US, I'm a UK customer. It said when I placed the order that it would be arriving on the release date.",order_issue,2,0.3194,@AmazonHelp It's a pre-order. do I get it on release date or does it ship release date,@389720 The delivery dates displayed here: https://t.co/Y5jpI9ys9c are the most accurate. I hope this helps! ^JE
AMZ-170,"@AmazonHelp That link is for US, I'm a UK customer. It said when I placed the order that it would be arriving on the release date.",order_issue,3,0.3095,@AmazonHelp Is there a UK customer helpline I can call? Thank you,@188456 I'm sorry for the trouble! Please use this link: https://t.co/zYVX1Qi29G or at 08081453760. ^EZ
AMZ-171,@AmazonHelp Plz provide me the current progress of my order.,order_issue,1,0.5737,@AmazonHelp Then what I do?? Plz provide the Nagaon hub address and phone no.,@390565 Sorry for the trouble. Have you reported this to our customer support team here: https://t.co/rS49hgaADF Do keep us posted. ^AK
AMZ-171,@AmazonHelp Plz provide me the current progress of my order.,order_issue,2,0.5708,@AmazonHelp Plz Provide your mail id,@391747 Kindly use the link shared earlier to contact us via email. We'll be glad to help. ^MP.
AMZ-171,@AmazonHelp Plz provide me the current progress of my order.,order_issue,3,0.4533,@AmazonHelp done plz get back to me asap,"@410969 Thank you for sharing the details, Divakar. We're working on it &amp; we'll get back to you soon with an update. ^SY"
AMZ-172,@AmazonHelp As I have already told u @115850 I have shared my all details in all links provided by @115850 so plz don't try to make fool. Plz return my money..,refund_return,1,0.4379,@AmazonHelp Plz return my money @115850 fraud. U cheated with me plz return my money.,"@144968 The resolution provided in the email is the best we could offer. Further, we won't be able to provide any insight or action on this matter. ^PS"
AMZ-172,@AmazonHelp As I have already told u @115850 I have shared my all details in all links provided by @115850 so plz don't try to make fool. Plz return my money..,refund_return,2,0.384,"@AmazonHelp I have already send you all guys many times call, email, Fb post talk But i'm not getting proper response from your side. IN many link i have posted provide by @115850 So, plz don't make me fool return my money.","@144968 I understand your concern regarding the refund. However, as informed earlier, please reply to our email correspondence from ' social media team' with your concerns and we'll get back to you at the earliest. I appreciate your patience in this regard. ^SC"
AMZ-172,@AmazonHelp As I have already told u @115850 I have shared my all details in all links provided by @115850 so plz don't try to make fool. Plz return my money..,refund_return,3,0.3188,"@AmazonHelp Thank you so much @AmazonHelp @115850.
Shared the details.",@150342 We've received your details. Thank you for sharing. #letthelovebloom ^SV
AMZ-173,@AmazonHelp Yes I am online chat with Preeti from @115821. She is very unhelpful and refuses to help other than getting the parcels delivered tomorrow which is not good enough as I am off today.,delivery_issue,1,0.3684,@AmazonHelp Do you have a linj for an online chat? :),@637005 Yes you can contact us through the link below and this will have a chat option available: https://t.co/JzP7hlA23B. ^GA
AMZ-173,@AmazonHelp Yes I am online chat with Preeti from @115821. She is very unhelpful and refuses to help other than getting the parcels delivered tomorrow which is not good enough as I am off today.,delivery_issue,2,0.293,@AmazonHelp Its through the online chat,"@190543 When you chatted with us, were we able to help get a return set up for the item? ^EP"
AMZ-173,@AmazonHelp Yes I am online chat with Preeti from @115821. She is very unhelpful and refuses to help other than getting the parcels delivered tomorrow which is not good enough as I am off today.,delivery_issue,3,0.2865,"@AmazonHelp Yes, it’s being delivered tomorrow",@375306 We want to make sure you receive your order. Please let us know if your order doesn't arrive by 21:00 tomorrow. ^SG
AMZ-174,@AmazonHelp Through my order number you can get my details. Why it needs to be shared again if it's already available in your database.,order_issue,1,0.4952,"@AmazonHelp Without the order number and details, how do you plan to do this? Just curious 🤔🤔 ^RS","@526659 Feedback is forwarded in general to our concerned department. Also, It'd be helpful if you can provide your package feedback here: https://t.co/BOC2qI06T6. ^JS"
AMZ-174,@AmazonHelp Through my order number you can get my details. Why it needs to be shared again if it's already available in your database.,order_issue,2,0.4533,"@AmazonHelp Why you asking details everytime I have shared my order number, so all my details is with you.",@429297 We'll not be able to view your order details on Twitter. Please share the required details on the link shared earlier. ^YP
AMZ-174,@AmazonHelp Through my order number you can get my details. Why it needs to be shared again if it's already available in your database.,order_issue,3,0.4133,"@AmazonHelp Thanks, I’ve emailed with the order number and details.","@141818 E-mail responses are expected within 12 hours. For a quicker resolution, please use the phone or chat option. ^GG"
AMZ-175,@AmazonHelp why not help . us here? Your seller support is kind of dumb robots and not expecting any help or resolution from them! So better ans here.,product_issue,1,0.3803,@AmazonHelp They’re not much help,"@186450 When you last spoke to us, what information or options were provided?  ^AG"
AMZ-175,@AmazonHelp why not help . us here? Your seller support is kind of dumb robots and not expecting any help or resolution from them! So better ans here.,product_issue,2,0.3803,@AmazonHelp Please help?,@410949 Have you filled out the form again for us so we can take a look for you. Once you have regained access to your account this page: https://t.co/TD3oilpZFO has some tips on choosing a strong password for your account. ^MI
AMZ-175,@AmazonHelp why not help . us here? Your seller support is kind of dumb robots and not expecting any help or resolution from them! So better ans here.,product_issue,3,0.3803,@AmazonHelp Please help!,"@243367 I'm sorry for the delayed reply! We're unable to view your account information via Twitter, but we'd like to confirm what's happening. Please contact us by phone or chat here: https://t.co/JzP7hlA23B. ^AB"
AMZ-176,@AmazonHelp Till now I have noticed it in a couple of episodes of mike and molly and also in 'the middle',other,1,0.3694,@AmazonHelp SENPAI NOTICED ME,@258926 We always notice our customers! :P Happy Holidays!
AMZ-176,@AmazonHelp Till now I have noticed it in a couple of episodes of mike and molly and also in 'the middle',other,2,0.3637,"@AmazonHelp Seems like it's a random issue, checked just now mike and molly episodes are back",@120176 Awesome! Happy streaming ^MD
AMZ-176,@AmazonHelp Till now I have noticed it in a couple of episodes of mike and molly and also in 'the middle',other,3,0.3528,@AmazonHelp Till no conclusion.,"@465794 If you've shared your details, you should've received a correspondence from us. Kindly check here: https://t.co/DTSNmGldJf ^AK"
AMZ-177,"@AmazonHelp I do not know how to contact you by phone. I reset the password, then went to log in told me that I need to check my email.",account_access,1,0.4207,@AmazonHelp I did that and there was nothing. I even made sure to check that my email was verified and reset my password which went right into my inbox.,"@147603 Hey, get in touch with us here: https://t.co/hApLpMlfHN so we can check this for you ^KM"
AMZ-177,"@AmazonHelp I do not know how to contact you by phone. I reset the password, then went to log in told me that I need to check my email.",account_access,2,0.3176,@AmazonHelp Received an email from account specialist - reset password to get back in. Reset password and still getting password incorrect.,"@158257 Hey, please respond to the email from our Account Specialists. If the issue persists reach out - https://t.co/zYVX1Qi29G ^TP"
AMZ-177,"@AmazonHelp I do not know how to contact you by phone. I reset the password, then went to log in told me that I need to check my email.",account_access,3,0.3136,@AmazonHelp I can’t fill that out because it appears you have reset my password again.,@229958 Please contact us here:  https://t.co/zYVX1Qi29G ^AT
AMZ-178,@AmazonHelp Here is what I see. I have also received an email saying that it is out of stock and if I want to cancel the order [URL],order_issue,1,0.4592,"@AmazonHelp no, i had to look it up. i want to cancel the order","@439605 Just to confirm, have we missed the delivery date given to you? You can see that here: https://t.co/Y5jpI9gRhE ^HC"
AMZ-178,@AmazonHelp Here is what I see. I have also received an email saying that it is out of stock and if I want to cancel the order [URL],order_issue,2,0.4521,@AmazonHelp I never received any email nor a call,@336428 We have your details and are looking into it for you. You can expect a revert on it shortly. Appreciate the patience. ^AB
AMZ-178,@AmazonHelp Here is what I see. I have also received an email saying that it is out of stock and if I want to cancel the order [URL],order_issue,3,0.4521,@AmazonHelp I never received any email yet.,@384244 Sorry for this ordeal with the return. Please share your details here: https://t.co/GIJyeYqKE0. I'll get in touch with you. ^HD
AMZ-179,@AmazonHelp I am expecting a call from Amazon with date on which product will get replaced! If not I will create a video on how Amazon fools customer in India with fake product,product_issue,1,0.3545,@AmazonHelp Done. Expecting a call now.,@294421 Thanks for the update. We will check and connect with you accordingly. ^RW
AMZ-179,@AmazonHelp I am expecting a call from Amazon with date on which product will get replaced! If not I will create a video on how Amazon fools customer in India with fake product,product_issue,2,0.3012,@AmazonHelp I'm expecting 8 lol,@209759 Please keep us updated on those deliveries. ^LI
AMZ-179,@AmazonHelp I am expecting a call from Amazon with date on which product will get replaced! If not I will create a video on how Amazon fools customer in India with fake product,product_issue,3,0.3,"@AmazonHelp If the product stops working, how is it replaced? Is it replaced from Amazon India ?",@146144 This product has a manufacturing warranty of one year. To claim the warranty kindly contact the manufacturer here: https://t.co/VD8PeaGxpy. ^RI
AMZ-180,@AmazonHelp No. Como puedo contactarlo,other,1,0.6591,@AmazonHelp como puedo saber eso?,"@245819 Tienes que ingresar a https://t.co/gVAyRG3Acq &gt; Mi cuenta &gt; Mis pedidos &gt; Ingresas al pedido del que estamos hablando &gt; En los detalles de este pedido podrás ver quién lo vende. 
^ES"
AMZ-180,@AmazonHelp No. Como puedo contactarlo,other,2,0.575,@AmazonHelp Como puedo hacer para recuperar mi cuenta ?,"@690798 Rafael, por favor contacta con nuestro Soporte al Cliente directamente en el siguiente enlace: https://t.co/4fHO9AWp2C. ^LG"
AMZ-180,@AmazonHelp No. Como puedo contactarlo,other,3,0.533,@AmazonHelp Como? Donde?,"@532185 Rafael, puedes encontrar más detalles sobre como enviar un archivo a un vendedor aquí:  https://t.co/qz5uNxCVxV ^HC"
AMZ-181,@AmazonHelp I filled this out yesterday right after you sent this and still no reply and no another package is late. I don't get it.,delivery_issue,1,0.4084,@AmazonHelp Sent the reply to the same,"@213144 We have your details and we're working on this issue. We'll get in touch with you, please keep an eye on your emails. ^SM"
AMZ-181,@AmazonHelp I filled this out yesterday right after you sent this and still no reply and no another package is late. I don't get it.,delivery_issue,2,0.3866,@AmazonHelp “Your package is late”,"@408790 Typically, packages are delivered the following business day. Please let us know if it doesn't arrive by Monday. To learn more about delivery guarantees: https://t.co/dgrSPJlCYA ^GM"
AMZ-181,@AmazonHelp I filled this out yesterday right after you sent this and still no reply and no another package is late. I don't get it.,delivery_issue,3,0.3866,@AmazonHelp Why is my package late?,@369513 Please connect with our support team here: https://t.co/vlvfJr4nN9 and we'll get this resolved. ^SK
AMZ-182,@AmazonHelp there is no way that's getting here by Fri. its already Thur and it hasn't been shipped. maybe i should just cancel the #AmazonPrime,order_issue,1,0.383,@AmazonHelp I have no way of getting the info as i already said,"@144964 I'm sorry but we don't have access to accounts via Twitter. To resolve the issue, please respond to the e-mail with the requested information. ^EA"
